order_id,order_date,customer_age,product_category,order_value,discount_applied,payment_method,delivery_time_days,customer_rating,order_status
2122,2024-03-24,27,Electronics,2513.33,Yes,Card,5,1.7,Cancelled
2123,2024-07-08,27,Fashion,4946.01,Yes,Wallet,9,1.9,Delivered
2124,2024-09-17,38,Beauty,11128.07,Yes,UPI,6,1.0,Delivered
2125,2024-02-11,58,Electronics,24518.99,Yes,COD,8,3.2,Delivered
2126,2024-11-21,39,Beauty,24968.24,Yes,Card,3,4.0,Returned
2127,2024-01-24,46,Electronics,22320.52,No,Card,7,1.2,Returned
2128,2024-07-08,22,Beauty,12160.23,Yes,Card,6,3.4,Delivered
2129,2024-09-30,51,Fashion,10764.14,Yes,Card,6,2.1,Returned
2130,2024-08-07,42,Home & Kitchen,3865.53,Yes,Wallet,5,2.7,Returned
2131,2024-09-06,33,Fashion,15687.96,No,Card,7,3.3,Cancelled
2132,2024-09-14,61,Beauty,7367.9,Yes,Card,10,2.2,Returned
2133,2024-05-08,36,Sports,1483.55,Yes,COD,5,4.4,Cancelled
2134,2024-01-09,48,Electronics,7620.93,No,UPI,2,1.4,Returned
2135,2024-07-02,36,Sports,11063.12,Yes,COD,8,2.7,Delivered
2136,2024-07-24,30,Home & Kitchen,16607.01,Yes,UPI,3,4.5,Delivered
2137,2024-11-09,33,Books,11274.8,No,COD,5,3.8,Returned
2138,2024-07-28,40,Sports,19363.8,Yes,UPI,3,4.8,Cancelled
2139,2024-06-29,26,Beauty,16744.52,No,Card,4,2.2,Returned
2140,2024-05-07,39,Fashion,3454.42,Yes,Card,10,2.3,Cancelled
2141,2024-05-01,54,Electronics,6972.49,No,UPI,6,2.6,Returned
2142,2024-04-30,62,Electronics,13944.17,Yes,Wallet,1,2.1,Cancelled
2143,2024-04-09,49,Electronics,11334.73,No,UPI,4,4.8,Returned
2144,2024-04-24,44,Books,15358.68,No,Wallet,10,2.4,Cancelled
2145,2024-05-31,64,Beauty,22146.21,No,COD,7,4.6,Cancelled
2146,2024-01-19,32,Books,20692.46,No,Wallet,1,2.6,Cancelled
2147,2024-01-22,51,Home & Kitchen,2686.11,Yes,UPI,2,2.1,Delivered
2148,2024-11-22,43,Home & Kitchen,15475.81,No,UPI,2,4.7,Returned
2149,2024-06-07,21,Fashion,24544.92,Yes,Card,7,2.9,Cancelled
2150,2024-04-19,33,Home & Kitchen,14176.13,Yes,COD,2,2.9,Delivered
2151,2024-08-21,36,Sports,22764.28,No,UPI,5,1.4,Cancelled
2152,2024-10-01,28,Electronics,11918.64,Yes,Card,8,1.1,Delivered
2153,2024-02-11,21,Fashion,12151.87,Yes,Wallet,2,4.5,Cancelled
2154,2024-12-20,37,Beauty,15953.38,Yes,COD,2,4.3,Delivered
2155,2024-10-24,38,Home & Kitchen,1221.09,Yes,Wallet,6,4.1,Delivered
2156,2024-09-15,61,Home & Kitchen,23395.92,Yes,Card,8,3.0,Returned
2157,2024-11-29,43,Books,2548.05,No,COD,2,3.2,Cancelled
2158,2024-04-06,61,Books,20873.74,Yes,COD,7,1.6,Delivered
2159,2024-10-07,58,Fashion,22209.77,No,Card,1,4.2,Cancelled
2160,2024-12-04,31,Beauty,22537.85,Yes,COD,10,1.5,Cancelled
2161,2024-09-08,44,Books,5363.99,No,Wallet,2,3.0,Returned
2162,2024-01-14,37,Sports,3111.98,Yes,Wallet,9,4.6,Returned
2163,2024-06-20,21,Electronics,20782.98,Yes,Wallet,8,2.8,Cancelled
2164,2024-07-17,44,Home & Kitchen,11170.66,Yes,Card,8,3.5,Cancelled
2165,2024-08-24,26,Fashion,18415.87,No,Wallet,9,3.8,Returned
2166,2024-01-27,41,Beauty,20623.88,Yes,UPI,10,4.2,Returned
2167,2024-08-12,52,Fashion,14628.22,Yes,Wallet,2,4.2,Cancelled
2168,2024-09-08,39,Sports,3919.69,Yes,COD,5,4.5,Delivered
2169,2024-07-22,56,Sports,22803.82,No,Wallet,8,1.9,Cancelled
2170,2024-02-02,63,Home & Kitchen,6681.47,Yes,COD,6,4.3,Delivered
2171,2024-08-20,40,Home & Kitchen,4180.85,Yes,Wallet,5,2.7,Cancelled
2172,2024-11-16,20,Books,4904.43,Yes,Card,1,2.1,Delivered
2173,2024-03-29,19,Books,5535.77,Yes,COD,3,1.8,Returned
2174,2024-11-20,26,Sports,21223.77,No,Wallet,3,4.0,Returned
2175,2024-10-13,63,Fashion,5824.08,No,UPI,10,2.3,Returned
2176,2024-04-23,53,Beauty,16013.85,Yes,COD,5,1.2,Cancelled
2177,2024-06-27,50,Sports,13161.15,Yes,UPI,7,2.3,Returned
2178,2024-06-24,30,Fashion,7576.49,Yes,COD,10,1.8,Returned
2179,2024-08-22,48,Beauty,21591.13,Yes,Wallet,1,2.3,Returned
2180,2024-08-24,27,Books,22997.11,Yes,Card,7,1.7,Returned
2181,2024-04-28,40,Home & Kitchen,1041.91,Yes,UPI,5,2.4,Cancelled
2182,2024-06-30,35,Fashion,11241.51,No,COD,1,4.0,Cancelled
2183,2024-02-26,33,Books,4917.87,No,COD,1,1.8,Cancelled
2184,2024-01-29,29,Electronics,14066.53,Yes,Wallet,7,4.9,Cancelled
2185,2024-03-01,55,Fashion,23678.02,Yes,COD,3,2.3,Delivered
2186,2024-10-23,25,Fashion,19291.06,No,COD,1,3.8,Cancelled
2187,2024-04-07,31,Fashion,4538.69,Yes,Wallet,6,1.9,Cancelled
2188,2024-11-26,34,Home & Kitchen,19545.31,No,UPI,3,2.2,Cancelled
2189,2024-09-20,31,Home & Kitchen,16384.38,No,Wallet,2,3.4,Returned
2190,2024-11-12,27,Beauty,6873.75,Yes,Wallet,3,4.5,Returned
2191,2024-05-18,38,Sports,6712.13,No,COD,1,4.9,Cancelled
2192,2024-01-23,52,Home & Kitchen,723.25,No,Card,3,4.3,Returned
2193,2024-01-19,53,Books,15097.97,No,Card,3,4.6,Cancelled
2194,2024-06-29,30,Electronics,8306.5,Yes,Wallet,9,1.4,Cancelled
2195,2024-01-23,46,Books,23400.37,No,Wallet,4,4.2,Cancelled
2196,2024-10-20,58,Electronics,20983.8,Yes,Wallet,2,2.0,Delivered
2197,2024-08-08,32,Fashion,7391.07,No,UPI,3,4.7,Returned
2198,2024-09-17,35,Home & Kitchen,19324.81,Yes,Wallet,8,1.1,Cancelled
2199,2024-05-21,31,Electronics,1749.08,No,COD,6,2.6,Cancelled
2200,2024-11-07,62,Books,6728.29,Yes,COD,1,2.2,Cancelled
2201,2024-06-22,57,Sports,12477.15,No,Card,7,3.9,Cancelled
2202,2024-12-28,57,Fashion,10669.15,Yes,COD,3,4.9,Cancelled
2203,2024-07-12,65,Home & Kitchen,811.57,No,UPI,5,1.2,Delivered
2204,2024-10-20,26,Electronics,19724.32,No,UPI,3,3.6,Delivered
2205,2024-03-03,20,Home & Kitchen,10887.97,Yes,Card,3,2.7,Delivered
2206,2024-03-25,23,Fashion,24811.36,No,COD,10,4.8,Returned
2207,2024-03-08,48,Electronics,16705.84,No,COD,1,1.0,Delivered
2208,2024-12-29,35,Sports,19922.13,No,Wallet,10,4.6,Delivered
2209,2024-03-04,50,Beauty,14161.59,Yes,COD,2,4.0,Delivered
2210,2024-10-04,29,Books,15953.1,No,COD,1,4.9,Delivered
2211,2024-08-03,44,Fashion,15773.47,No,Wallet,3,2.2,Delivered
2212,2024-11-29,65,Books,16481.37,No,Wallet,8,3.9,Delivered
2213,2024-05-07,19,Sports,10553.19,No,Card,7,1.8,Delivered
2214,2024-01-04,30,Home & Kitchen,10114.62,No,COD,4,4.3,Returned
2215,2024-05-14,57,Electronics,16881.98,Yes,Card,1,1.8,Returned
2216,2024-07-28,47,Beauty,10062.46,No,UPI,8,2.1,Delivered
2217,2024-06-29,28,Electronics,10370.9,Yes,Wallet,3,4.4,Delivered
2218,2024-12-19,61,Beauty,17658.93,Yes,Card,10,2.9,Cancelled
2219,2024-08-20,56,Home & Kitchen,4111.12,No,Wallet,3,4.2,Cancelled
2220,2024-12-21,39,Home & Kitchen,10922.57,No,UPI,2,4.3,Returned
2221,2024-06-28,41,Books,22212.41,Yes,Wallet,4,4.3,Returned
2222,2024-04-30,43,Fashion,21589.99,Yes,Wallet,3,4.6,Cancelled
2223,2024-07-28,27,Fashion,20619.54,No,COD,8,4.1,Returned
2224,2024-01-04,65,Books,23041.56,Yes,Card,2,3.6,Delivered
2225,2024-04-07,41,Fashion,896.27,Yes,Wallet,7,1.4,Cancelled
2226,2024-01-24,28,Fashion,6161.48,Yes,Wallet,8,2.6,Delivered
2227,2024-03-09,34,Fashion,6130.91,No,Wallet,10,1.7,Returned
2228,2024-03-13,59,Beauty,7375.5,No,COD,4,1.2,Delivered
2229,2024-06-21,27,Sports,6047.14,Yes,COD,3,2.9,Returned
2230,2024-01-25,20,Home & Kitchen,20194.71,No,Card,4,4.4,Returned
2231,2024-07-06,41,Beauty,10774.56,No,COD,1,1.8,Cancelled
2232,2024-07-17,36,Electronics,11098.24,Yes,UPI,4,2.9,Cancelled
2233,2024-08-20,52,Books,2895.01,Yes,COD,10,3.1,Cancelled
2234,2024-01-17,34,Beauty,12255.9,No,COD,6,3.4,Returned
2235,2024-06-23,23,Beauty,14033.56,Yes,UPI,4,2.9,Cancelled
2236,2024-10-12,33,Beauty,4066.2,No,COD,5,1.7,Returned
2237,2024-02-12,25,Home & Kitchen,9426.57,No,Card,6,1.9,Delivered
2238,2024-10-22,64,Home & Kitchen,3864.44,No,Card,2,2.5,Delivered
2239,2024-11-09,48,Electronics,12444.22,No,UPI,3,1.2,Delivered
2240,2024-04-10,25,Home & Kitchen,3461.25,No,COD,10,4.1,Cancelled
2241,2024-08-13,30,Sports,17422.11,Yes,Wallet,5,1.0,Delivered
2242,2024-11-19,18,Books,12902.17,Yes,Card,1,3.9,Cancelled
2243,2024-08-07,48,Beauty,4266.43,No,Card,2,4.0,Cancelled
2244,2024-09-12,21,Electronics,22671.1,Yes,Card,3,4.4,Returned
2245,2024-02-01,64,Electronics,15783.95,No,Wallet,9,4.6,Cancelled
2246,2024-08-13,31,Fashion,19782.97,Yes,COD,8,4.9,Cancelled
2247,2024-09-27,60,Fashion,24441.71,No,Wallet,4,4.3,Delivered
2248,2024-09-07,63,Books,18056.36,No,COD,3,4.0,Delivered
2249,2024-02-18,38,Home & Kitchen,1268.49,Yes,Wallet,7,3.0,Returned
2250,2024-09-01,58,Home & Kitchen,4543.94,No,Card,1,4.0,Cancelled
2251,2024-09-26,43,Electronics,3028.69,Yes,COD,10,3.0,Returned
2252,2024-08-22,27,Books,18303.58,No,Wallet,3,2.8,Cancelled
2253,2024-05-07,54,Fashion,18328.76,Yes,COD,4,4.2,Returned
2254,2024-01-25,42,Electronics,4121.34,No,UPI,5,2.6,Cancelled
2255,2024-01-08,31,Books,9894.51,Yes,UPI,7,2.2,Returned
2256,2024-11-08,48,Sports,22637.42,Yes,Card,1,3.9,Delivered
2257,2024-11-03,24,Fashion,22145.2,No,COD,9,1.4,Cancelled
2258,2024-07-01,31,Fashion,2584.54,Yes,Wallet,3,1.2,Cancelled
2259,2024-03-10,30,Beauty,22730.01,Yes,UPI,8,1.8,Delivered
2260,2024-03-09,50,Electronics,2917.77,Yes,COD,1,2.1,Cancelled
2261,2024-06-09,22,Beauty,14556.54,Yes,Wallet,3,2.3,Delivered
2262,2024-12-17,21,Electronics,7969.82,No,Card,10,4.1,Cancelled
2263,2024-06-16,42,Books,24577.71,Yes,COD,1,4.4,Returned
2264,2024-04-26,31,Home & Kitchen,7056.25,No,COD,4,2.4,Returned
2265,2024-08-17,35,Fashion,14591.25,Yes,Card,5,3.9,Cancelled
2266,2024-09-20,23,Sports,24138.05,No,COD,1,1.6,Returned
2267,2024-02-15,29,Books,15620.6,Yes,COD,3,2.0,Delivered
2268,2024-06-10,52,Beauty,2812.5,Yes,Wallet,2,2.8,Returned
2269,2024-12-24,43,Beauty,3300.22,Yes,UPI,5,3.5,Returned
2270,2024-08-21,20,Sports,23571.08,Yes,COD,2,1.4,Returned
2271,2024-10-26,27,Fashion,10456.43,Yes,UPI,8,3.3,Cancelled
2272,2024-09-07,32,Sports,6393.62,No,UPI,2,1.3,Delivered
2273,2024-11-25,63,Sports,1811.6,No,UPI,9,3.8,Returned
2274,2024-09-29,47,Beauty,3452.79,No,Card,2,2.4,Delivered
2275,2024-08-25,44,Electronics,6253.63,No,Wallet,2,2.6,Delivered
2276,2024-10-28,55,Home & Kitchen,3554.98,No,UPI,3,2.7,Returned
2277,2024-03-18,45,Books,3775.08,Yes,UPI,7,1.6,Delivered
2278,2024-05-27,58,Electronics,1610.42,No,Wallet,9,4.2,Delivered
2279,2024-06-13,56,Books,18267.73,Yes,Card,5,2.7,Cancelled
2280,2024-03-09,50,Beauty,20434.1,No,COD,9,1.2,Cancelled
2281,2024-06-30,20,Sports,24200.66,No,COD,5,1.2,Delivered
2282,2024-07-21,39,Sports,13695.73,No,COD,3,1.2,Delivered
2283,2024-11-06,23,Home & Kitchen,14587.98,No,COD,3,2.6,Returned
2284,2024-05-28,44,Electronics,24376.9,No,Card,1,3.7,Cancelled
2285,2024-02-23,55,Home & Kitchen,869.34,Yes,Wallet,3,2.1,Cancelled
2286,2024-10-20,42,Electronics,6003.13,Yes,Card,4,3.8,Delivered
2287,2024-10-12,30,Home & Kitchen,20364.25,Yes,Wallet,4,2.9,Delivered
2288,2024-06-12,48,Beauty,7747.11,Yes,Wallet,9,2.9,Delivered
2289,2024-10-26,38,Fashion,3848.99,No,Wallet,6,4.4,Returned
2290,2024-04-12,34,Fashion,22506.07,Yes,Card,10,2.2,Delivered
2291,2024-10-28,55,Fashion,19452.71,No,Card,6,4.3,Returned
2292,2024-04-11,51,Fashion,15451.17,No,UPI,3,3.3,Cancelled
2293,2024-10-14,65,Sports,5943.99,No,Wallet,9,1.4,Returned
2294,2024-09-05,60,Beauty,8370.69,No,Wallet,3,3.7,Cancelled
2295,2024-08-14,36,Beauty,18052.3,No,UPI,3,2.2,Cancelled
2296,2024-05-20,55,Fashion,1903.96,No,UPI,6,4.7,Delivered
2297,2024-01-24,54,Fashion,16644.49,No,Wallet,1,3.4,Returned
2298,2024-07-25,35,Beauty,12351.82,Yes,UPI,8,4.2,Delivered
2299,2024-03-28,36,Electronics,24100.14,No,Card,9,1.7,Delivered
2300,2024-06-18,38,Books,18937.83,Yes,Card,5,3.4,Cancelled
2301,2024-08-03,64,Beauty,17351.5,No,UPI,1,4.3,Delivered
2302,2024-05-07,39,Books,9257.85,No,Wallet,4,4.1,Cancelled
2303,2024-02-12,59,Electronics,21304.59,No,Wallet,1,2.2,Cancelled
2304,2024-09-04,35,Fashion,5955.9,No,UPI,8,1.4,Cancelled
2305,2024-12-23,55,Beauty,2712.04,No,Wallet,4,2.3,Cancelled
2306,2024-07-14,49,Beauty,4823.98,Yes,Card,8,4.7,Cancelled
2307,2024-03-18,20,Books,8744.86,No,Wallet,3,3.4,Delivered
2308,2024-02-28,28,Home & Kitchen,20794.98,Yes,COD,8,4.2,Cancelled
2309,2024-04-28,28,Sports,15348.81,No,Wallet,3,1.8,Returned
2310,2024-07-31,23,Electronics,20207.9,No,Card,7,3.1,Cancelled
2311,2024-08-24,26,Beauty,15066.84,No,Wallet,3,4.6,Returned
2312,2024-03-21,43,Electronics,20826.74,No,UPI,1,3.0,Returned
2313,2024-05-18,62,Home & Kitchen,9184.33,No,UPI,2,1.8,Delivered
2314,2024-10-20,34,Home & Kitchen,12579.28,Yes,COD,3,2.4,Returned
2315,2024-01-27,37,Beauty,11955.11,No,Wallet,7,3.8,Cancelled
2316,2024-11-26,34,Books,19291.09,No,Card,9,4.5,Cancelled
2317,2024-07-02,22,Beauty,16885.22,No,Card,1,1.8,Cancelled
2318,2024-05-29,61,Books,10071.31,No,COD,4,2.5,Delivered
2319,2024-12-12,53,Beauty,5223.34,No,Card,6,4.8,Returned
2320,2024-07-04,34,Beauty,13301.96,Yes,Wallet,2,4.1,Returned
2321,2024-02-09,37,Fashion,15587.18,No,Wallet,8,4.8,Returned
2322,2024-02-23,38,Beauty,24525.44,No,UPI,7,3.4,Cancelled
2323,2024-09-25,35,Books,16333.87,Yes,UPI,8,2.7,Delivered
2324,2024-03-13,29,Fashion,15408.95,Yes,UPI,10,4.1,Delivered
2325,2024-07-05,41,Fashion,11322.25,No,UPI,9,4.0,Returned
2326,2024-12-08,35,Fashion,7001.09,No,Card,4,2.2,Cancelled
2327,2024-11-14,48,Beauty,4050.37,Yes,COD,8,3.9,Delivered
2328,2024-01-17,37,Sports,7044.02,Yes,Wallet,7,1.9,Returned
2329,2024-01-03,56,Sports,5867.42,No,UPI,8,3.6,Returned
2330,2024-05-17,33,Sports,5970.6,Yes,Card,5,1.0,Delivered
2331,2024-05-18,31,Electronics,12972.11,No,Card,9,1.6,Cancelled
2332,2024-05-01,34,Books,3766.82,No,Wallet,5,2.4,Cancelled
2333,2024-07-27,24,Fashion,12010.36,Yes,Wallet,7,4.1,Cancelled
2334,2024-03-21,35,Sports,10146.06,Yes,UPI,1,2.4,Returned
2335,2024-01-11,21,Electronics,546.1,No,UPI,2,2.4,Returned
2336,2024-04-21,55,Sports,917.22,No,COD,7,4.3,Cancelled
2337,2024-12-21,35,Home & Kitchen,6175.59,No,COD,9,2.9,Returned
2338,2024-12-26,54,Fashion,2810.58,Yes,Wallet,8,1.2,Delivered
2339,2024-03-02,37,Sports,6194.24,No,UPI,10,2.8,Returned
2340,2024-02-07,52,Books,14439.1,Yes,UPI,5,2.1,Cancelled
2341,2024-07-17,39,Beauty,20236.76,No,Wallet,5,2.0,Cancelled
2342,2024-01-17,60,Beauty,15361.18,Yes,UPI,10,4.2,Delivered
2343,2024-01-23,30,Home & Kitchen,15986.75,Yes,Card,5,3.8,Cancelled
2344,2024-08-10,51,Home & Kitchen,17661.78,Yes,Card,1,2.6,Cancelled
2345,2024-03-28,22,Fashion,15887.47,Yes,Wallet,10,4.0,Cancelled
2346,2024-10-15,36,Beauty,3253.13,Yes,Wallet,10,1.1,Returned
2347,2024-03-27,24,Home & Kitchen,9942.66,No,COD,6,1.5,Delivered
2348,2024-10-16,62,Electronics,22785.92,Yes,Card,4,1.4,Delivered
2349,2024-10-05,20,Beauty,19043.42,No,Card,4,3.0,Returned
2350,2024-09-17,52,Home & Kitchen,12883.99,Yes,Wallet,3,1.6,Cancelled
2351,2024-01-29,54,Beauty,17894.27,Yes,Wallet,8,4.3,Returned
2352,2024-12-27,26,Electronics,20043.9,Yes,COD,7,2.1,Cancelled
2353,2024-08-25,28,Electronics,18979.39,Yes,COD,2,2.6,Returned
2354,2024-09-27,36,Fashion,11624.7,Yes,UPI,6,3.2,Delivered
2355,2024-07-10,55,Beauty,13031.7,Yes,UPI,6,2.2,Returned
2356,2024-03-18,20,Fashion,21354.22,Yes,COD,2,1.4,Delivered
2357,2024-11-28,40,Books,10974.85,No,Card,2,3.1,Delivered
2358,2024-03-25,51,Sports,1624.45,Yes,Wallet,8,3.8,Returned
2359,2024-05-18,54,Fashion,21488.62,Yes,Wallet,2,1.6,Cancelled
2360,2024-04-29,34,Sports,8940.81,No,Wallet,3,4.9,Cancelled
2361,2024-08-09,26,Beauty,7363.42,Yes,Wallet,4,2.3,Returned
2362,2024-06-05,55,Electronics,4313.31,No,Card,2,5.0,Delivered
2363,2024-07-25,29,Sports,4806.88,No,UPI,10,4.6,Delivered
2364,2024-12-28,57,Sports,5449.86,No,COD,9,3.5,Returned
2365,2024-12-11,52,Sports,18381.02,No,COD,1,2.8,Cancelled
2366,2024-03-26,61,Fashion,10819.79,No,Wallet,2,1.2,Cancelled
2367,2024-07-10,43,Electronics,12569.51,No,Wallet,2,3.9,Returned
2368,2024-10-14,52,Electronics,11759.79,Yes,Wallet,9,1.3,Cancelled
2369,2024-11-06,33,Sports,20262.96,Yes,Card,8,3.7,Returned
2370,2024-09-30,21,Books,15909.95,Yes,Card,1,4.7,Returned
2371,2024-11-03,61,Beauty,20941.86,Yes,UPI,6,3.7,Cancelled
2372,2024-01-25,28,Fashion,7916.45,No,COD,3,1.1,Returned
2373,2024-09-07,19,Books,15951.95,Yes,COD,9,1.7,Delivered
2374,2024-09-07,40,Home & Kitchen,19880.54,No,Card,9,4.9,Cancelled
2375,2024-03-23,37,Electronics,20381.75,No,COD,8,2.9,Delivered
2376,2024-09-27,65,Fashion,15967.49,No,Wallet,1,3.2,Cancelled
2377,2024-12-19,35,Books,3404.94,No,Card,9,4.7,Delivered
2378,2024-03-15,49,Fashion,9955.33,No,UPI,10,2.4,Returned
2379,2024-03-22,19,Beauty,3978.02,No,Wallet,3,3.0,Delivered
2380,2024-06-13,33,Sports,6266.32,Yes,UPI,4,3.1,Returned
2381,2024-11-04,19,Fashion,8522.78,No,UPI,4,1.4,Delivered
2382,2024-07-02,32,Home & Kitchen,2448.08,Yes,UPI,3,3.2,Returned
2383,2024-01-11,64,Beauty,3046.59,Yes,UPI,8,2.1,Cancelled
2384,2024-01-10,56,Beauty,4617.88,No,Card,10,4.2,Cancelled
2385,2024-05-05,49,Sports,20134.38,Yes,Card,8,3.6,Returned
2386,2024-08-23,37,Electronics,12382.57,Yes,UPI,1,4.6,Delivered
2387,2024-02-19,26,Electronics,5329.51,No,Wallet,4,1.9,Returned
2388,2024-11-07,31,Beauty,8787.33,Yes,Card,1,2.9,Delivered
2389,2024-04-29,47,Beauty,19002.75,No,COD,10,4.8,Cancelled
2390,2024-06-13,51,Beauty,5372.0,Yes,COD,1,2.7,Cancelled
2391,2024-03-01,27,Books,9043.78,No,COD,8,3.5,Delivered
2392,2024-10-29,54,Books,23434.37,Yes,COD,10,2.6,Delivered
2393,2024-05-14,47,Books,16528.69,Yes,Wallet,5,2.8,Cancelled
2394,2024-10-24,56,Sports,15857.88,Yes,COD,10,3.7,Returned
2395,2024-09-22,29,Sports,19975.23,Yes,COD,3,3.2,Returned
2396,2024-08-23,20,Home & Kitchen,10805.25,Yes,UPI,1,2.3,Delivered
2397,2024-04-02,26,Sports,2713.46,Yes,Card,6,1.2,Delivered
2398,2024-05-07,26,Books,14254.37,Yes,UPI,6,4.3,Delivered
2399,2024-09-30,51,Books,2485.97,Yes,COD,9,4.1,Cancelled
2400,2024-01-21,58,Electronics,6870.1,Yes,COD,5,1.5,Cancelled
2401,2024-10-03,45,Beauty,11388.59,Yes,Wallet,8,1.3,Returned
2402,2024-04-01,65,Beauty,8185.53,Yes,Wallet,8,1.6,Delivered
2403,2024-05-09,34,Sports,21921.67,No,COD,5,1.3,Returned
2404,2024-12-10,49,Electronics,19481.1,Yes,Wallet,1,1.3,Delivered
2405,2024-10-24,49,Beauty,15952.39,No,COD,6,4.9,Returned
2406,2024-06-23,56,Fashion,10902.09,Yes,UPI,9,2.1,Cancelled
2407,2024-11-05,35,Books,8364.18,Yes,Card,10,4.5,Cancelled
2408,2024-11-03,51,Sports,18840.04,Yes,Card,8,2.1,Delivered
2409,2024-03-12,18,Beauty,20338.86,No,Wallet,7,4.0,Returned
2410,2024-02-05,41,Electronics,4635.31,Yes,COD,6,1.8,Cancelled
2411,2024-03-04,57,Books,10396.36,No,Card,10,1.9,Delivered
2412,2024-05-18,63,Home & Kitchen,22273.31,No,Card,8,4.9,Delivered
2413,2024-06-11,22,Electronics,15260.66,Yes,UPI,5,2.3,Cancelled
2414,2024-12-31,37,Fashion,22628.61,Yes,UPI,6,1.6,Delivered
2415,2024-09-22,39,Home & Kitchen,2947.93,No,Card,5,1.4,Cancelled
2416,2024-12-04,51,Books,4586.24,Yes,UPI,10,3.3,Delivered
2417,2024-10-28,18,Home & Kitchen,21404.39,No,UPI,3,2.4,Returned
2418,2024-07-09,39,Fashion,17585.09,No,COD,2,1.3,Returned
2419,2024-03-29,61,Electronics,4216.78,No,Wallet,7,3.3,Returned
2420,2024-10-03,18,Beauty,6561.84,Yes,Wallet,2,4.9,Cancelled
2421,2024-02-15,33,Books,15613.57,No,Wallet,1,2.1,Cancelled
2422,2024-01-13,24,Beauty,6939.36,Yes,UPI,1,1.2,Delivered
2423,2024-02-17,22,Books,9239.11,No,UPI,7,2.4,Cancelled
2424,2024-03-11,59,Beauty,14759.61,No,COD,8,4.8,Delivered
2425,2024-08-29,51,Sports,14604.65,No,Wallet,1,2.0,Delivered
2426,2024-12-06,34,Home & Kitchen,23737.72,No,Wallet,8,4.7,Delivered
2427,2024-03-27,18,Electronics,13883.79,No,UPI,2,4.7,Returned
2428,2024-12-11,41,Sports,12950.47,No,Card,6,4.7,Returned
2429,2024-01-26,24,Beauty,19885.31,No,Card,5,3.9,Cancelled
2430,2024-08-13,52,Electronics,13959.68,No,COD,8,2.0,Returned
2431,2024-07-07,19,Books,17464.58,No,Wallet,2,4.8,Delivered
2432,2024-11-09,50,Fashion,13903.59,No,COD,10,1.3,Delivered
2433,2024-06-05,25,Home & Kitchen,15881.39,No,UPI,3,4.2,Delivered
2434,2024-02-19,57,Home & Kitchen,19092.4,Yes,COD,6,1.6,Delivered
2435,2024-03-25,43,Sports,19224.78,No,COD,10,3.4,Delivered
2436,2024-03-24,30,Beauty,3242.26,Yes,UPI,4,1.1,Delivered
2437,2024-08-24,38,Beauty,22165.11,No,Wallet,6,1.5,Cancelled
2438,2024-10-06,36,Fashion,6491.6,Yes,UPI,7,3.0,Cancelled
2439,2024-11-28,20,Books,8966.47,No,UPI,7,4.6,Delivered
2440,2024-03-20,45,Home & Kitchen,20880.02,Yes,COD,4,2.9,Delivered
2441,2024-10-02,20,Books,15783.89,Yes,COD,7,1.0,Cancelled
2442,2024-03-25,28,Beauty,8757.67,No,UPI,7,4.4,Returned
2443,2024-01-22,20,Sports,8214.77,Yes,Wallet,3,3.8,Cancelled
2444,2024-06-15,31,Sports,9794.69,No,Card,8,4.9,Cancelled
2445,2024-09-18,20,Books,8742.53,Yes,COD,1,3.4,Returned
2446,2024-07-19,23,Electronics,13714.96,No,UPI,8,1.2,Returned
2447,2024-01-22,61,Fashion,8207.71,No,COD,7,2.4,Delivered
2448,2024-10-01,20,Home & Kitchen,17898.3,No,COD,7,4.2,Returned
2449,2024-11-30,47,Home & Kitchen,21950.62,No,UPI,2,3.1,Returned
2450,2024-02-18,60,Fashion,11419.17,Yes,COD,8,5.0,Delivered
2451,2024-12-24,42,Home & Kitchen,22801.14,No,Card,8,1.2,Cancelled
2452,2024-06-22,56,Electronics,3764.44,No,UPI,4,3.2,Returned
2453,2024-12-06,27,Beauty,10210.15,Yes,Card,4,4.1,Delivered
2454,2024-07-23,51,Beauty,5843.98,No,UPI,7,3.1,Delivered
2455,2024-05-12,45,Electronics,9339.32,No,UPI,6,4.2,Cancelled
2456,2024-02-01,31,Sports,21401.95,No,Card,5,4.1,Delivered
2457,2024-07-30,20,Electronics,5359.37,No,UPI,10,4.3,Delivered
2458,2024-02-22,36,Home & Kitchen,24879.69,Yes,UPI,3,1.4,Returned
2459,2024-09-29,26,Beauty,20480.25,Yes,UPI,9,3.2,Returned
2460,2024-04-19,39,Electronics,18815.1,Yes,Card,1,4.3,Cancelled
2461,2024-03-23,27,Books,16331.82,Yes,COD,2,3.2,Returned
2462,2024-02-24,56,Electronics,1494.6,Yes,COD,5,2.8,Cancelled
2463,2024-07-31,50,Home & Kitchen,18990.03,No,UPI,2,2.1,Delivered
2464,2024-02-17,36,Books,5632.0,No,UPI,10,4.6,Returned
2465,2024-10-22,25,Sports,18201.02,No,Card,3,4.5,Cancelled
2466,2024-03-13,58,Electronics,7712.35,No,Card,4,1.8,Cancelled
2467,2024-05-20,23,Fashion,5866.24,No,Wallet,5,4.4,Delivered
2468,2024-12-05,36,Fashion,889.48,Yes,UPI,7,4.0,Returned
2469,2024-07-06,25,Fashion,1683.35,No,COD,3,4.8,Returned
2470,2024-10-10,35,Beauty,18146.27,No,COD,3,3.2,Cancelled
